| Nel | mez|zo | del | cam|min | di | no|stra | vi|ta |</V>
| ch’ al|cu|na | via | da|reb|be a | chi | sù | fos|se |</V>
| co|tal | di | quel | bur|ra|to e|ra | la | sce|sa |</T>
| e ’n | su | la | pun|ta | de | la | rot|ta | lac|ca |</V>
| l’ in|fa|mï|a | di | Cre|ti e|ra | di|ste|sa |</V>
| che | fu | con|cet|ta | ne | la | fal|sa | vac|ca |</T>
| e | quan|do | vi|de | noi | sé | stes|so | mor|se |</V>
| sì | co|me | quei | cui | l’ i|ra | den|tro | fiac|ca |</V>
| Lo | sa|vio | mio | in|ver’ | lui | gri|dò | For|se |</T>
| tu | cre|di | che | qui | sia ’l | du|ca | d’ A|te|ne |</V>
| che | sù | nel | mon|do | la | mor|te | ti | por|se |</V>
| Pàr|ti|ti | be|stia | ché | que|sti | non | ve|ne |</T>
| am|ma|e|stra|to | da | la | tua | so|rel|la |</V>
| ma | vas|si | per | ve|der | le | vo|stre | pe|ne |</V>
| Qual | è | quel | to|ro | che | si | slac|cia in | quel|la |</T>
| c’ ha | ri|ce|vu|to | già ’l | col|po | mor|ta|le |</V>
| che | gir | non | sa | ma | qua | e | là | sal|tel|la |</V>
| vi|d’ io | lo | Mi|no|tau|ro | far | co|ta|le |</T>
| e | quel|lo ac|cor|to | gri|dò | Cor|ri al | var|co |</V>
| men|tre | ch’ e’ ’n|fu|ria è | buon | che | tu | ti | ca|le |</V>
| Co|sì | pren|dem|mo | via | giù | per | lo | scar|co |</T>
| di | quel|le | pie|tre | che | spes|so | mo|vien|si |</V>
| sot|to i | miei | pie|di | per | lo | no|vo | car|co |</V>
| Io | gia | pen|san|do e | quei | dis|se | Tu | pen|si |</T>
| for|se a | que|sta | ru|i|na | ch’ è | guar|da|ta |</V>
| da | quel|l’ i|ra | be|stial | ch’ i’ | o|ra | spen|si |</V>
| Or | vo’ | che | sap|pi | che | l’ al|tra | fï|a|ta |</T>
| ch’ i’ | di|sce|si | qua | giù | nel | bas|so in|fer|no |</V>
| que|sta | roc|cia | non | e|ra an|cor | ca|sca|ta |</V>
| Ma | cer|to | po|co | pria | se | ben | di|scer|no |</T>
| che | ve|nis|se | co|lui | che | la | gran | pre|da |</V>
| le|vò | a | Di|te | del | cer|chio | su|per|no |</V>
| da | tut|te | par|ti | l’ al|ta | val|le | fe|da |</T>
| tre|mò | sì | ch’ i’ | pen|sai | che | l’ u|ni|ver|so |</V>
| sen|tis|se a|mor | per | lo | qual | è | chi | cre|da |</V>
| più | vol|te il | mon|do in | ca|òs|so | con|ver|so |</T>
| e | in | quel | pun|to | que|sta | vec|chia | roc|cia |</V>
| qui e | al|tro|ve | tal | fe|ce | ri|ver|so |</V>
| Ma | fic|ca | li oc|chi a | val|le | ché | s’ ap|proc|cia |</T>
| la | ri|vie|ra | del | san|gue in | la | qual | bol|le |</V>
| qual | che | per | vï|o|len|za in | al|trui | noc|cia |</V>
| Oh | cie|ca | cu|pi|di|gia e | i|ra | fol|le |</T>
| che | sì | ci | spro|ni | ne | la | vi|ta | cor|ta |</V>
| e | ne | l’ et|ter|na | poi | sì | mal | c’ im|mol|le |</V>
| Io | vi|di u|n’ am|pia | fos|sa in | ar|co | tor|ta |</T>
| co|me | quel|la | che | tut|to ’l | pia|no ab|brac|cia |</V>
| se|con|do | ch’ a|vea | det|to | la | mia | scor|ta |</V>
| e | tra ’l | piè | de | la | ri|pa ed | es|sa in | trac|cia |</T>
| cor|rien | cen|tau|ri ar|ma|ti | di | sa|et|te |</V>
| co|me | so|lien | nel | mon|do an|da|re a | cac|cia |</V>
| Veg|gen|do|ci | ca|lar | cia|scun | ri|stet|te |</T>
| e | de | la | schie|ra | tre | si | di|par|ti|ro |</V>
| con | ar|chi e | as|tic|ciuo|le | pri|ma e|let|te |</V>
| e | l’ un | gri|dò | da | lun|gi A | qual | mar|ti|ro |</T>
| ve|ni|te | voi | che | scen|de|te | la | co|sta |</V>
| Di|tel | co|stin|ci | se | non | l’ ar|co | ti|ro |</V>
| Lo | mio | ma|e|stro | dis|se | La | ri|spo|sta |</T>
| fa|rem | noi | a | Chi|rón | co|stà | di | pres|so |</V>
| mal | fu | la | vo|glia | tua | sem|pre | sì | to|sta |</V>
| Poi | mi | ten|tò | e | dis|se | Quel|li è | Nes|so |</T>
| che | mo|rì | per | la | bel|la | De|ia|ni|ra |</V>
| e | fé | di | sé | la | ven|det|ta el|li | stes|so |</V>
| E | quel | di | mez|zo | ch’ al | pet|to | si | mi|ra |</T>
| è il | gran | Chi|rón il | qual | no|drì | A|chil|le |</V>
| quel|l’ al|tro è | Fo|lo | che | fu | sì | pien | d’ i|ra |</V>
| Din|tor|no al | fos|so | van|no a | mil|le a | mil|le |</T>
| sa|et|tan|do | qual | a|ni|ma | si | svel|le |</V>
| del | san|gue | più | che | sua | col|pa | sor|til|le |</V>
| Noi | ci ap|pres|sam|mo a | quel|le | fie|re i|snel|le |</T>
| Chi|rón | pre|se u|no | stra|le e | con | la | coc|ca |</V>
| fe|ce | la | bar|ba in | die|tro a | le | ma|scel|le |</V>
| Quan|do | s’ eb|be | sco|per|ta | la | gran | boc|ca |</T>
| dis|se a’ | com|pa|gni | Sie|te | voi | ac|cor|ti |</V>
| che | quel | di | re|tro | mo|ve | ciò | ch’ el | toc|ca |</V>
| Co|sì | non | so|glion | far | li | piè | d’ i | mor|ti |</T>
| E ’l | mio | buon | du|ca | che | già | li e|r’ al | pet|to |</V>
| do|ve | le | due | na|tu|re | son | con|sor|ti |</V>
| ri|spuo|se | Ben | è | vi|vo e | sì | so|let|to |</T>
| mo|strar | li | mi | con|vien | la | val|le | bu|ia |</V>
| ne|ces|si|tà ’l | ci ’n|du|ce e | non | di|let|to |</V>
| Tal | si | par|tì | da | can|ta|re al|le|lu|ia |</T>
| che | mi | com|mi|se | que|st’ of|fi|cio | no|vo |</V>
| non | è | la|dron | né | io | a|ni|ma | fu|ia |</V>
| Ma | per | quel|la | vir|tù | per | cu’ | io | mo|vo |</T>
| li | pas|si | miei | per | sì | sel|vag|gia | stra|da |</V>
| dan|ne un | de’ | tuoi | a | cui | noi | sia|mo a | pro|vo |</V>
| e | che | ne | mo|stri | là | do|ve | si | gua|da |</T>
| e | che | por|ti | co|stui | in | su | la | grop|pa |</V>
| ché | non | è | spir|to | che | per | l’ ae|re | va|da |</V>
| Chi|rón | si | vol|se in | su | la | de|stra | pop|pa |</T>
| e | dis|se a | Nes|so | Tor|na e | sì | li | gui|da |</V>
| e | fa | can|sar | s’ al|tra | schie|ra | v’ in|top|pa |</V>
| Or | ci | mo|vem|mo | con | la | scor|ta | fi|da |</T>
| lun|go | la | pro|da | del | bol|lor | ver|mi|glio |</V>
| do|ve i | bol|li|ti | fa|cie|no al|te | stri|da |</V>
| Io | vi|di | gen|te | sot|to in|fi|no al | ci|glio |</T>
| e ’l | gran | cen|tau|ro | dis|se E’ | son | ti|ran|ni |</V>
| che | dier | nel | san|gue e | ne | l’ a|ver | di | pi|glio |</V>
| Qui|vi | si | pian|gon | li | spie|ta|ti | dan|ni |</T>
| qui|vi è A|les|san|dro e | Dï|o|ni|sio | fe|ro |</V>
| che | fé | Ci|ci|lia a|ver | do|lo|ro|si an|ni |</V>
| E | quel|la | fron|te | c’ ha ’l | pel | co|sì | ne|ro |</T>
| è | Az|zo|li|no e | quel|l’ al|tro | ch’ è | bion|do |</V>
| è | O|piz|zo | da | E|sti il | qual | per | ve|ro |</V>
| fu | spen|to | dal | fi|glia|stro | sù | nel | mon|do |</T>
| Al|lor | mi | vol|si al | po|e|ta e | quei | dis|se |</V>
| Que|sti | ti | sia | or | pri|mo e | io | se|con|do |</V>
| Po|co | più | ol|tre il | cen|tau|ro | s’ af|fis|se |</T>
| sov|r’ u|na | gen|te | che ’n|fi|no a | la | go|la |</V>
| pa|rea | che | di | quel | bu|li|ca|me u|scis|se |</V>
| Mo|stroc|ci u|n’ om|bra | da | l’ un | can|to | so|la |</T>
| di|cen|do | Co|lui | fes|se in | grem|bo a | Dio |</V>
| lo | cor | che ’n | su | Ta|mi|si an|cor | si | co|la |</V>
| Poi | vi|di | gen|te | che | di | fuor | del | rio |</T>
| te|nean | la | te|sta e | an|cor | tut|to ’l | cas|so |</V>
| e | di | co|sto|ro as|sai | ri|co|nob|b’ io |</V>
| Co|sì | a | più | a | più | si | fa|cea | bas|so |</T>
| quel | san|gue | sì | che | co|cea | pur | li | pie|di |</V>
| e | quin|di | fu | del | fos|so il | no|stro | pas|so |</V>
| Sì | co|me | tu | da | que|sta | par|te | ve|di |</T>
| lo | bu|li|ca|me | che | sem|pre | si | sce|ma |</V>
| dis|se ’l | cen|tau|ro | vo|glio | che | tu | cre|di |</V>
| che | da | que|st’ al|tra a | più | a | più | giù | pre|ma |</T>
| lo | fon|do | suo | in|fin | ch’ el | si | rag|giun|ge |</V>
| o|ve | la | ti|ran|nia | con|vien | che | ge|ma |</V>
| La | di|vi|na | giu|sti|zia | di | qua | pun|ge |</T>
| quel|l’ At|ti|la | che | fu | fla|gel|lo in | ter|ra |</V>
| e | Pir|ro e | Se|sto e | in | et|ter|no | mun|ge |</V>
| le | la|gri|me | che | col | bol|lor | di|ser|ra |</T>
| a | Ri|nier | da | Cor|ne|to a | Ri|nier | Paz|zo |</V>
| che | fe|ce|ro a | le | stra|de | tan|ta | guer|ra |</V>
| Poi | si | ri|vol|se e | ri|pas|sos|si ’l | guaz|zo |</T>
| Non | e|ra an|cor | di | là | Nes|so ar|ri|va|to |</V>
| quan|do | noi | ci | met|tem|mo | per | un | bo|sco |</V>
| che | da | ne|un | sen|tie|ro e|ra | se|gna|to |</T>
| Non | fron|da | ver|de | ma | di | co|lor | fo|sco |</V>
| non | ra|mi | schiet|ti | ma | no|do|si e ’n|vol|ti |</V>
| non | po|mi | v’ e|ran | ma | stec|chi | con | tò|sco |</T>
| Non | han | sì | a|spri | ster|pi | né | sì | fol|ti |</V>
| quel|le | fie|re | sel|vag|ge | che ’n | o|dio han|no |</V>
| tra | Ce|ci|na e | Cor|ne|to i | luo|ghi | cól|ti |</T>
| Qui|vi | le | brut|te Ar|pie | lor | ni|di | fan|no |</V>
| che | cac|ciar | de | le | Stro|fa|de i | Tro|ia|ni |</V>
| con | tri|sto an|nun|zio | di | fu|tu|ro | dan|no |</T>
| A|li han|no | la|te e | col|li e | vi|si u|ma|ni |</V>
| piè | con | ar|ti|gli e | pen|nu|to ’l | gran | ven|tre |</V>
| fan|no | la|men|ti in | su | li al|be|ri | stra|ni |</T>
| E ’l | buon | ma|e|stro | Pri|ma | che | più | en|tre |</V>
| sap|pi | che | se’ | nel | se|con|do | gi|ro|ne |</V>
| mi | co|min|ciò | a | di|re e | sa|rai | men|tre |</T>
| che | tu | ver|rai | ne | l’ or|ri|bil | sab|bio|ne |</V>
| Pe|rò | ri|guar|da | ben | sì | ve|de|rai |</V>
| co|se | che | tor|rien | fe|de al | mio | ser|mo|ne |</T>
| Io | sen|tia | d’ o|gne | par|te | trar|re | guai |</V>
| e | non | ve|dea | per|so|na | che ’l | fa|ces|se |</V>
| per | ch’ io | tut|to | smar|ri|to | m’ ar|re|stai |</T>
| Cre|d’ ï|o | ch’ ei | cre|det|te | ch’ io | cre|des|se |</V>
| che | tan|te | vo|ci u|scis|ser | tra | quei | bron|chi |</V>
| da | gen|te | che | per | noi | si | na|scon|des|se |</T>
| Pe|rò | dis|se ’l | ma|e|stro | Se | tu | tron|chi |</V>
| qual|che | fra|schet|ta | d’ u|na | d’ e|ste | pian|te |</V>
| li | pen|sier | c’ hai | si | fa|ran | tut|ti | mon|chi |</T>
| Al|lor | por|si | la | ma|no un | po|co a|van|te |</V>
| e | col|si un | ra|mi|cel | da | un | gran | pru|no |</V>
| e ’l | tron|co | suo | gri|dò | Per|ché | mi | schian|te |</T>
| Da | che | fat|to | fu | poi | di | san|gue | bru|no |</V>
| ri|co|min|ciò | a | dir | Per|ché | mi | scer|pi |</V>
| non | hai | tu | spir|to | di | pie|ta|de al|cu|no |</T>
| Uo|mi|ni | fum|mo e | or | siam | fat|ti | ster|pi |</V>
| ben | dov|reb|b’ es|ser | la | tua | man | più | pia |</V>
| se | sta|te | fos|si|mo a|ni|me | di | ser|pi |</T>
| Co|me | d’ un | stiz|zo | ver|de | ch’ ar|so | sia |</V>
| da | l’ un | de’ | ca|pi | che | da | l’ al|tro | ge|me |</V>
| e | ci|go|la | per | ven|to | che | va | via |</T>
| sì | de | la | scheg|gia | rot|ta u|sci|va in|sie|me |</V>
| pa|ro|le e | san|gue on|d’ io | la|sciai | la | ci|ma |</V>
| ca|de|re e | stet|ti | co|me | l’ uom | che | te|me |</T>
| S’ el|li a|ves|se | po|tu|to | cre|der | pri|ma |</V>
| ri|spuo|se ’l | sa|vio | mio | a|ni|ma | le|sa |</V>
| ciò | c’ ha | ve|du|to | pur | con | la | mia | ri|ma |</T>
| non | a|ve|reb|be in | te | la | man | di|ste|sa |</V>
| ma | la | co|sa in|cre|di|bi|le | mi | fe|ce |</V>
| in|dur|lo ad | ov|ra | ch’ a | me | stes|so | pe|sa |</T>
| Ma | dil|li | chi | tu | fo|sti | sì | che ’n | ve|ce |</V>
| d’ al|cu|n’ am|men|da | tua | fa|ma | rin|fre|schi |</V>
| nel | mon|do | sù | do|ve | tor|nar | li | le|ce |</T>
| E ’l | tron|co | Sì | col | dol|ce | dir | m’ a|de|schi |</V>
| ch’ i’ | non | pos|so | ta|ce|re e | voi | non | gra|vi |</V>
| per|ch’ ï|o un | po|co a | ra|gio|nar | m’ in|ve|schi |</T>
| Io | son | co|lui | che | ten|ni am|bo | le | chia|vi |</V>
| del | cor | di | Fe|de|ri|go e | che | le | vol|si |</V>
| ser|ran|do e | di|ser|ran|do | sì | so|a|vi |</T>
| che | dal | se|cre|to | suo | qua|si og|n’ uom | tol|si |</V>
| fe|de | por|tai | al | glo|rï|o|so of|fi|zio |</V>
| tan|to | ch’ i’ | ne | per|de’ | li | son|ni e ’ | pol|si |</T>
| La | me|re|tri|ce | che | mai | da | l’ o|spi|zio |</V>
| di | Ce|sa|re | non | tor|se | li oc|chi | put|ti |</V>
| mor|te | co|mu|ne e | de | le | cor|ti | vi|zio |</T>
| in|fiam|mò | con|tra | me | li a|ni|mi | tut|ti |</V>
| e | li ’n|fiam|ma|ti in|fiam|mar | sì | Au|gu|sto |</V>
| che ’ | lie|ti o|nor | tor|na|ro in | tri|sti | lut|ti |</T>
| L’ a|ni|mo | mio | per | di|sde|gno|so | gu|sto |</V>
| cre|den|do | col | mo|rir | fug|gir | di|sde|gno |</V>
| in|giu|sto | fe|ce | me | con|tra | me | giu|sto |</T>
| Per | le | no|ve | ra|di|ci | d’ e|sto | le|gno |</V>
| vi | giu|ro | che | già | mai | non | rup|pi | fe|de |</V>
| al | mio | se|gnor | che | fu | d’ o|nor | sì | de|gno |</T>
| E | se | di | voi | al|cun | nel | mon|do | rie|de |</V>
| con|for|ti | la | me|mo|ria | mia | che | gia|ce |</V>
| an|cor | del | col|po | che ’n|vi|dia | le | die|de |</T>
| Un | po|co at|te|se e | poi | Da | ch’ el | si | ta|ce |</V>
| dis|se ’l | po|e|ta a | me | non | per|der | l’ o|ra |</V>
| ma | par|la e | chie|di a | lui | se | più | ti | pia|ce |</T>
| On|d’ ï|o a | lui | Do|man|dal | tu | an|co|ra |</V>
| di | quel | che | cre|di | ch’ a | me | sa|ti|sfac|cia |</V>
| ch’ i’ | non | po|trei | tan|ta | pie|tà | m’ ac|co|ra |</T>
| Per|ciò | ri|co|min|ciò | Se | l’ om | ti | fac|cia |</V>
| li|be|ra|men|te | ciò | che ’l | tuo | dir | prie|ga |</V>
| spi|ri|to in|car|ce|ra|to an|cor | ti | piac|cia |</T>
| di | dir|ne | co|me | l’ a|ni|ma | si | le|ga |</V>
| in | que|sti | noc|chi e | din|ne | se | tu | puoi |</V>
| s’ al|cu|na | mai | di | tai | mem|bra | si | spie|ga |</T>
| Al|lor | sof|fiò il | tron|co | for|te e | poi |</V>
| si | con|ver|tì | quel | ven|to in | co|tal | vo|ce |</V>
| Brie|ve|men|te | sa|rà | ri|spo|sto a | voi |</T>
| Quan|do | si | par|te | l’ a|ni|ma | fe|ro|ce |</V>
| dal | cor|po on|d’ el|la | stes|sa | s’ è | di|svel|ta |</V>
| Mi|nòs | la | man|da a | la | set|ti|ma | fo|ce |</T>
| Ca|de in | la | sel|va e | non | l’ è | par|te | scel|ta |</V>
| ma | là | do|ve | for|tu|na | la | ba|le|stra |</V>
| qui|vi | ger|mo|glia | co|me | gran | di | spel|ta |</T>
| Sur|ge in | ver|me|na e | in | pian|ta | sil|ve|stra |</V>
| l’ Ar|pie | pa|scen|do | poi | de | le | sue | fo|glie |</V>
| fan|no | do|lo|re e | al | do|lor | fe|ne|stra |</T>
| Co|me | l’ al|tre | ver|rem | per | no|stre | spo|glie |</V>
| ma | non | pe|rò | ch’ al|cu|na | sen | ri|ve|sta |</V>
| ché | non | è | giu|sto a|ver | ciò | ch’ om | si | to|glie |</T>
| Qui | le | stra|sci|ne|re|mo e | per | la | me|sta |</V>
| sel|va | sa|ran|no i | no|stri | cor|pi ap|pe|si |</V>
| cia|scu|no al | prun | de | l’ om|bra | sua | mo|le|sta |</T>
| Noi | e|ra|va|mo an|co|ra al | tron|co at|te|si |</V>
| cre|den|do | ch’ al|tro | ne | vo|les|se | di|re |</V>
| quan|do | noi | fum|mo | d’ un | ro|mor | sor|pre|si |</T>
| si|mi|le|men|te a | co|lui | che | ve|ni|re |</V>
| sen|te ’l | por|co e | la | cac|cia a | la | sua | po|sta |</V>
| ch’ o|de | le | be|stie e | le | fra|sche | stor|mi|re |</T>
| Ed | ec|co | due | da | la | si|ni|stra | co|sta |</V>
| nu|di e | graf|fia|ti | fug|gen|do | sì | for|te |</V>
| che | de | la | sel|va | rom|pie|no o|gne | ro|sta |</T>
| Quel | di|nan|zi Or | ac|cor|ri ac|cor|ri | mor|te |</V>
| E | l’ al|tro | cui | pa|re|va | tar|dar | trop|po |</V>
| gri|da|va | La|no | sì | non | fu|ro ac|cor|te |</T>
| le | gam|be | tue | a | le | gio|stre | dal | Top|po |</V>
| E | poi | che | for|se | li | fal|lia | la | le|na |</V>
| di | sé | e | d’ un | ce|spu|glio | fe|ce un | grop|po |</T>
| Di | rie|tro a | lo|ro e|ra | la | sel|va | pie|na |</V>
| di | ne|re | ca|gne | bra|mo|se e | cor|ren|ti |</V>
| co|me | vel|tri | ch’ u|scis|ser | di | ca|te|na |</T>
| In | quel | che | s’ ap|piat|tò | mi|ser | li | den|ti |</V>
| e | quel | di|la|ce|ra|ro a | bra|no a | bra|no |</V>
| poi | sen | por|tar | quel|le | mem|bra | do|len|ti |</T>
| Pre|se|mi al|lor | la | mia | scor|ta | per | ma|no |</V>
| e | me|nom|mi al | ce|spu|glio | che | pian|gea |</V>
| per | le | rot|tu|re | san|gui|nen|ti in | va|no |</T>
| O | Ia|co|po | di|cea | da | San|to An|drea |</V>
| che | t’ è | gio|va|to | di | me | fa|re | scher|mo |</V>
| che | col|pa ho | io | de | la | tua | vi|ta | rea |</T>
| Quan|do ’l | ma|e|stro | fu | sov|r’ es|so | fer|mo |</V>
| dis|se | Chi | fo|sti | che | per | tan|te | pun|te |</V>
| sof|fi | con | san|gue | do|lo|ro|so | ser|mo |</T>
| Ed | el|li a | noi | O | a|ni|me | che | giun|te |</V>
| sie|te a | ve|der | lo | stra|zio | di|so|ne|sto |</V>
| c’ ha | le | mie | fron|de | sì | da | me | di|sgiun|te |</T>
| rac|co|glie|te|le al | piè | del | tri|sto | ce|sto |</V>
| I’ | fui | de | la | cit|tà | che | nel | Ba|ti|sta |</V>
| mu|tò ’l | pri|mo | pa|dro|ne on|d’ ei | per | que|sto |</T>
| sem|pre | con | l’ ar|te | sua | la | fa|rà | tri|sta |</V>
| e | se | non | fos|se | che ’n | sul | pas|so | d’ Ar|no |</V>
| ri|ma|ne an|cor | di | lui | al|cu|na | vi|sta |</T>
| que’ | cit|ta|din | che | poi | la | ri|fon|dar|no |</V>
| so|vra ’l | ce|ner | che | d’ At|ti|la | ri|ma|se |</V>
| av|reb|ber | fat|to | la|vo|ra|re in|dar|no |</T>
| Io | fei | gi|bet|to a | me | de | le | mie | ca|se |</V>
| Poi | che | la | ca|ri|tà | del | na|tio | lo|co |</V>
| mi | strin|se | ra|u|nai | le | fron|de | spar|te |</T>
| e | ren|de’ | le a | co|lui | ch’ e|ra | già | fio|co |</V>
| In|di | ve|nim|mo al | fi|ne o|ve | si | par|te |</V>
| lo | se|con|do | gi|ron | dal | ter|zo e | do|ve |</T>
| si | ve|de | di | giu|sti|zia or|ri|bil | ar|te |</V>
| A | ben | ma|ni|fe|star | le | co|se | no|ve |</V>
| di|co | che ar|ri|vam|mo ad | u|na | lan|da |</T>
| che | dal | suo | let|to o|gne | pian|ta | ri|mo|ve |</V>
| La | do|lo|ro|sa | sel|va | l’ è | ghir|lan|da |</V>
| in|tor|no | co|me ’l | fos|so | tri|sto ad | es|sa |</T>
| qui|vi | fer|mam|mo i | pas|si a | ran|da a | ran|da |</V>
| Lo | spaz|zo e|ra u|na | re|na a|ri|da e | spes|sa |</V>
| non | d’ al|tra | fog|gia | fat|ta | che | co|lei |</T>
| che | fu | da’ | piè | di | Ca|ton | già | sop|pres|sa |</V>
| O | ven|det|ta | di | Dio | quan|to | tu | dei |</V>
| es|ser | te|mu|ta | da | cia|scun | che | leg|ge |</T>
| ciò | che | fu | ma|ni|fe|sto a | li oc|chi | mei |</V>
| D’ a|ni|me | nu|de | vi|di | mol|te | greg|ge |</V>
| che | pian|gean | tut|te as|sai | mi|se|ra|men|te |</T>
| e | pa|rea | po|sta | lor | di|ver|sa | leg|ge |</V>
| Su|pin | gia|cea in | ter|ra al|cu|na | gen|te |</V>
| al|cu|na | si | se|dea | tut|ta | rac|col|ta |</T>
| e | al|tra an|da|va | con|ti|nü|a|men|te |</V>
| Quel|la | che | gi|va ’n|tor|no e|ra | più | mol|ta |</V>
| e | quel|la | men | che | gia|cë|a al | tor|men|to |</T>
| ma | più | al | duo|lo a|vea | la | lin|gua | sciol|ta |</V>
| So|vra | tut|to ’l | sab|bion | d’ un | ca|der | len|to |</V>
| pio|vean | di | fo|co | di|la|ta|te | fal|de |</T>
| co|me | di | ne|ve in | al|pe | san|za | ven|to |</V>
| Qua|li A|les|san|dro in | quel|le | par|ti | cal|de |</V>
| d’ In|dï|a | vi|de | so|pra ’l | sü|o | stuo|lo |</T>
| fiam|me | ca|de|re in|fi|no a | ter|ra | sal|de |</V>
| per | ch’ ei | pro|vi|de a | scal|pi|tar | lo | suo|lo |</V>
| con | le | sue | schie|re ac|ciò | che | lo | va|po|re |</T>
| mei | si | stin|gue|va | men|tre | ch’ e|ra | so|lo |</V>
| ta|le | scen|de|va | l’ et|ter|na|le ar|do|re |</V>
| on|de | la | re|na | s’ ac|cen|dea | com’ | e|sca |</T>
| sot|to | fo|ci|le a | dop|piar | lo | do|lo|re |</V>
| San|za | ri|po|so | mai | e|ra | la | tre|sca |</V>
| de | le | mi|se|re | ma|ni or | quin|di or | quin|ci |</T>
| e|sco|ten|do | da | sé | l’ ar|su|ra | fre|sca |</V>
| I’ | co|min|ciai | Ma|e|stro | tu | che | vin|ci |</V>
| tut|te | le | co|se | fuor | che ’ | de|mon | du|ri |</T>
| ch’ a | l’ in|trar | de | la | por|ta in|con|tra u|scin|ci |</V>
| chi | è | quel | gran|de | che | non | par | che | cu|ri |</V>
| lo ’n|cen|dio e | gia|ce | di|spet|to|so e | tor|to |</T>
| sì | che | la | piog|gia | non | par | che ’l | mar|tu|ri |</V>
| E | quel | me|de|smo | che | si | fu | ac|cor|to |</V>
| ch’ io | do|man|da|va il | mio | du|ca | di | lui |</T>
| gri|dò | Qual | io | fui | vi|vo | tal | son | mor|to |</V>
| Se | Gio|ve | stan|chi ’l | suo | fab|bro | da | cui |</V>
| cruc|cia|to | pre|se | la | fol|go|re a|gu|ta |</T>
| on|de | l’ ul|ti|mo | dì | per|cos|so | fui |</V>
| o | s’ el|li | stan|chi | li al|tri a | mu|ta a | mu|ta |</V>
| in | Mon|gi|bel|lo a | la | fo|ci|na | ne|gra |</T>
| chia|man|do | Buon | Vul|ca|no a|iu|ta a|iu|ta |</V>
| sì | com’ | el | fe|ce a | la | pu|gna | di | Fle|gra |</V>
| e | me | sa|et|ti | con | tut|ta | sua | for|za |</T>
| non | ne | po|treb|be a|ver | ven|det|ta al|le|gra |</V>
| Al|lo|ra il | du|ca | mio | par|lò | di | for|za |</V>
| tan|to | ch’ i’ | non | l’ a|vea | sì | for|te u|di|to |</T>
| O | Ca|pa|neo | in | ciò | che | non | s’ am|mor|za |</V>
| la | tua | su|per|bia | se’ | tu | più | pu|ni|to |</V>
| nul|lo | mar|ti|ro | fuor | che | la | tua | rab|bia |</T>
| sa|reb|be al | tuo | fu|ror | do|lor | com|pi|to |</V>
| Poi | si | ri|vol|se a | me | con | mi|glior | lab|bia |</V>
| di|cen|do | Quei | fu | l’ un | d’ i | set|te | re|gi |</T>
| ch’ as|si|ser | Te|be ed | eb|be e | par | ch’ el|li ab|bia |</V>
| Dio | in | di|sde|gno e | po|co | par | che ’l | pre|gi |</V>
| ma | com’ | io | dis|si | lui | li | suoi | di|spet|ti |</T>
| so|no al | suo | pet|to as|sai | de|bi|ti | fre|gi |</V>
| Or | mi | vien | die|tro e | guar|da | che | non | met|ti |</V>
| an|cor | li | pie|di | ne | la | re|na ar|sic|cia |</T>
| ma | sem|pre al | bo|sco | tien | li | pie|di | stret|ti |</V>
| Ta|cen|do | di|ve|nim|mo | là | ’ve | spic|cia |</V>
| fuor | de | la | sel|va un | pic|ciol | fiu|mi|cel|lo |</T>
| lo | cui | ros|so|re an|cor | mi | rac|ca|pric|cia |</V>
| Qua|le | del | Bu|li|ca|me e|sce | ru|scel|lo |</V>
| che | par|ton | poi | tra | lor | le | pec|ca|tri|ci |</T>
| tal | per | la | re|na | giù | sen | gi|va | quel|lo |</V>
| Lo | fon|do | suo | e | am|bo | le | pen|di|ci |</V>
| fat|t’ e|ra ’n | pie|tra e ’ | mar|gi|ni | dal|la|to |</T>
| per | ch’ io | m’ ac|cor|si | che ’l | pas|so e|ra | li|ci |</V>
| Tra | tut|to | l’ al|tro | ch’ i’ | t’ ho | di|mo|stra|to |</V>
| po|scia | che | noi | in|tram|mo | per | la | por|ta |</T>
| lo | cui | so|glia|re a | nes|su|no è | ne|ga|to |</V>
| co|sa | non | fu | da | li | tuoi | oc|chi | scor|ta |</V>
| no|ta|bi|le | com’ | è ’l | pre|sen|te | rio |</T>
| che | so|vra | sé | tut|te | fiam|mel|le am|mor|ta |</V>
| Que|ste | pa|ro|le | fuor | del | du|ca | mio |</V>
| per | ch’ io ’l | pre|gai | che | mi | lar|gis|se ’l | pa|sto |</T>
| di | cui | lar|gi|to | m’ a|vë|a il | di|sio |</V>
| In | mez|zo | mar | sie|de un | pa|e|se | gua|sto |</V>
| dis|s’ el|li al|lo|ra | che | s’ ap|pel|la | Cre|ta |</T>
| sot|to ’l | cui | re|ge | fu | già ’l | mon|do | ca|sto |</V>
| U|na | mon|ta|gna | v’ è | che | già | fu | lie|ta |</V>
| d’ ac|qua e | di | fron|de | che | si | chia|mò | I|da |</T>
| or | è | di|ser|ta | co|me | co|sa | vie|ta |</V>
| Rë|a | la | scel|se | già | per | cu|na | fi|da |</V>
| del | suo | fi|gliuo|lo e | per | ce|lar|lo | me|glio |</T>
| quan|do | pian|gea | vi | fa|cea | far | le | gri|da |</V>
| Den|tro | dal | mon|te | sta | drit|to un | gran | ve|glio |</V>
| che | tien | vol|te | le | spal|le in|ver’ | Dam|mia|ta |</T>
| e | Ro|ma | guar|da | co|me | sü|o | spe|glio |</V>
